accuracy	f1-score	precision	recall	split	experiment
0.987603305785124	0.9333333333333332	0.9130434782608695	0.9545454545454546	4	82
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	0	83
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	83
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	2	83
0.9795081967213115	0.878048780487805	1.0	0.782608695652174	3	83
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	83
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	84
0.9918032786885246	0.9583333333333334	0.92	1.0	1	84
0.9918032786885246	0.9583333333333334	0.92	1.0	2	84
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	84
0.9752066115702479	0.8636363636363636	0.8636363636363636	0.8636363636363636	4	84
0.9918032786885246	0.9583333333333334	0.92	1.0	0	85
0.9918032786885246	0.9583333333333334	0.92	1.0	1	85
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	85
0.9877049180327869	0.9302325581395349	1.0	0.8695652173913043	3	85
0.9793388429752066	0.8837209302325582	0.9047619047619048	0.8636363636363636	4	85
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	86
0.9918032786885246	0.9583333333333334	0.92	1.0	1	86
0.9836065573770492	0.92	0.8518518518518519	1.0	2	86
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	86
0.9793388429752066	0.8837209302325582	0.9047619047619048	0.8636363636363636	4	86
0.9918032786885246	0.9583333333333334	0.92	1.0	0	87
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	87
0.9918032786885246	0.9583333333333334	0.92	1.0	2	87
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	87
0.9793388429752066	0.888888888888889	0.8695652173913043	0.9090909090909091	4	87
0.9836065573770492	0.92	0.8518518518518519	1.0	0	88
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	88
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	88
1.0	1.0	1.0	1.0	3	88
0.9917355371900827	0.9545454545454546	0.9545454545454546	0.9545454545454546	4	88
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	89
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	89
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	89
0.9877049180327869	0.9302325581395349	1.0	0.8695652173913043	3	89
0.9793388429752066	0.8979591836734693	0.8148148148148148	1.0	4	89
0.9918032786885246	0.9583333333333334	0.92	1.0	0	90
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	90
0.9795081967213115	0.8979591836734695	0.8461538461538461	0.9565217391304348	2	90
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	90
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	90
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	91
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	91
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	91
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	91
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	91
0.9836065573770492	0.92	0.8518518518518519	1.0	0	92
0.9836065573770492	0.92	0.8518518518518519	1.0	1	92
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	92
1.0	1.0	1.0	1.0	3	92
0.9917355371900827	0.9565217391304348	0.9166666666666666	1.0	4	92
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	93
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	93
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	93
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	93
0.987603305785124	0.9361702127659575	0.88	1.0	4	93
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	94
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	94
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	2	94
1.0	1.0	1.0	1.0	3	94
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	94
0.9836065573770492	0.92	0.8518518518518519	1.0	0	95
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	95
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	95
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	3	95
0.987603305785124	0.9333333333333332	0.9130434782608695	0.9545454545454546	4	95
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	96
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	96
0.9836065573770492	0.909090909090909	0.9523809523809523	0.8695652173913043	2	96
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	96
0.9752066115702479	0.8636363636363636	0.8636363636363636	0.8636363636363636	4	96
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	97
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	97
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	97
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	97
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	97
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	98
0.9918032786885246	0.9583333333333334	0.92	1.0	1	98
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	98
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	98
0.9834710743801653	0.9047619047619048	0.95	0.8636363636363636	4	98
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	99
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	99
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	2	99
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	99
0.9834710743801653	0.9047619047619048	0.95	0.8636363636363636	4	99
1.0	1.0	1.0	1.0	0	100
0.9918032786885246	0.9583333333333334	0.92	1.0	1	100
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	2	100
1.0	1.0	1.0	1.0	3	100
0.9793388429752066	0.8936170212765958	0.84	0.9545454545454546	4	100
0.9918032786885246	0.9583333333333334	0.92	1.0	0	101
0.9918032786885246	0.9583333333333334	0.92	1.0	1	101
0.9795081967213115	0.888888888888889	0.9090909090909091	0.8695652173913043	2	101
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	101
0.9917355371900827	0.9565217391304348	0.9166666666666666	1.0	4	101
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	0	102
0.9836065573770492	0.92	0.8518518518518519	1.0	1	102
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	102
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	102
0.9793388429752066	0.8936170212765958	0.84	0.9545454545454546	4	102
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	0	103
0.9918032786885246	0.9583333333333334	0.92	1.0	1	103
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	2	103
0.9877049180327869	0.9302325581395349	1.0	0.8695652173913043	3	103
0.9917355371900827	0.9545454545454546	0.9545454545454546	0.9545454545454546	4	103
0.9836065573770492	0.92	0.8518518518518519	1.0	0	104
0.9836065573770492	0.92	0.8518518518518519	1.0	1	104
0.9836065573770492	0.92	0.8518518518518519	1.0	2	104
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	104
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	104
1.0	1.0	1.0	1.0	0	105
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	105
0.9836065573770492	0.92	0.8518518518518519	1.0	2	105
1.0	1.0	1.0	1.0	3	105
0.9793388429752066	0.8780487804878049	0.9473684210526315	0.8181818181818182	4	105
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	106
0.9918032786885246	0.9583333333333334	0.92	1.0	1	106
0.9918032786885246	0.9583333333333334	0.92	1.0	2	106
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	106
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	106
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	0	107
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	107
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	107
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	107
0.987603305785124	0.9361702127659575	0.88	1.0	4	107
1.0	1.0	1.0	1.0	0	108
0.9918032786885246	0.9583333333333334	0.92	1.0	1	108
0.9918032786885246	0.9583333333333334	0.92	1.0	2	108
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	108
0.987603305785124	0.9333333333333332	0.9130434782608695	0.9545454545454546	4	108
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	109
0.9918032786885246	0.9583333333333334	0.92	1.0	1	109
0.9836065573770492	0.9166666666666666	0.88	0.9565217391304348	2	109
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	3	109
0.9793388429752066	0.8936170212765958	0.84	0.9545454545454546	4	109
0.9918032786885246	0.9583333333333334	0.92	1.0	0	110
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	110
0.9836065573770492	0.92	0.8518518518518519	1.0	2	110
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	110
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	110
0.9918032786885246	0.9583333333333334	0.92	1.0	0	111
0.9918032786885246	0.9583333333333334	0.92	1.0	1	111
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	2	111
0.9836065573770492	0.9047619047619047	1.0	0.8260869565217391	3	111
0.9834710743801653	0.9047619047619048	0.95	0.8636363636363636	4	111
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	112
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	112
0.9918032786885246	0.9583333333333334	0.92	1.0	2	112
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	112
0.987603305785124	0.9333333333333332	0.9130434782608695	0.9545454545454546	4	112
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	113
0.9918032786885246	0.9583333333333334	0.92	1.0	1	113
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	2	113
0.9877049180327869	0.9302325581395349	1.0	0.8695652173913043	3	113
0.987603305785124	0.9333333333333332	0.9130434782608695	0.9545454545454546	4	113
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	114
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	1	114
0.9918032786885246	0.9583333333333334	0.92	1.0	2	114
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	114
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	114
0.9918032786885246	0.9583333333333334	0.92	1.0	0	115
0.9918032786885246	0.9583333333333334	0.92	1.0	1	115
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	115
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	115
0.987603305785124	0.9361702127659575	0.88	1.0	4	115
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	0	116
0.9836065573770492	0.92	0.8518518518518519	1.0	1	116
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	2	116
0.9918032786885246	0.9583333333333334	0.92	1.0	3	116
0.9793388429752066	0.8979591836734693	0.8148148148148148	1.0	4	116
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	117
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	117
0.9836065573770492	0.92	0.8518518518518519	1.0	2	117
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	117
0.9917355371900827	0.9565217391304348	0.9166666666666666	1.0	4	117
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	0	118
0.9918032786885246	0.9583333333333334	0.92	1.0	1	118
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	118
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	3	118
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	118
0.9918032786885246	0.9583333333333334	0.92	1.0	0	119
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	119
0.9877049180327869	0.9333333333333332	0.9545454545454546	0.9130434782608695	2	119
0.9836065573770492	0.9047619047619047	1.0	0.8260869565217391	3	119
0.9793388429752066	0.8837209302325582	0.9047619047619048	0.8636363636363636	4	119
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	0	120
0.9918032786885246	0.9583333333333334	0.92	1.0	1	120
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	2	120
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	120
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	120
0.9918032786885246	0.9583333333333334	0.92	1.0	0	121
0.9836065573770492	0.92	0.8518518518518519	1.0	1	121
0.9836065573770492	0.9166666666666666	0.88	0.9565217391304348	2	121
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	121
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	121
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	122
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	122
0.9877049180327869	0.9333333333333332	0.9545454545454546	0.9130434782608695	2	122
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	122
0.9793388429752066	0.8979591836734693	0.8148148148148148	1.0	4	122
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	123
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	123
0.9836065573770492	0.9166666666666666	0.88	0.9565217391304348	2	123
1.0	1.0	1.0	1.0	3	123
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	123
1.0	1.0	1.0	1.0	0	124
0.9918032786885246	0.9583333333333334	0.92	1.0	1	124
0.9918032786885246	0.9583333333333334	0.92	1.0	2	124
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	124
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	124
1.0	1.0	1.0	1.0	0	125
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	125
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	125
1.0	1.0	1.0	1.0	3	125
0.987603305785124	0.9361702127659575	0.88	1.0	4	125
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	0	126
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	126
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	126
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	126
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	126
0.9918032786885246	0.9583333333333334	0.92	1.0	0	127
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	1	127
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	127
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	127
0.987603305785124	0.9361702127659575	0.88	1.0	4	127
0.9836065573770492	0.92	0.8518518518518519	1.0	0	128
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	128
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	128
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	128
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	128
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	129
0.9918032786885246	0.9583333333333334	0.92	1.0	1	129
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	129
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	129
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	129
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	130
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	130
0.9918032786885246	0.9583333333333334	0.92	1.0	2	130
1.0	1.0	1.0	1.0	3	130
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	130
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	131
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	131
0.9918032786885246	0.9583333333333334	0.92	1.0	2	131
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	131
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	131
0.9836065573770492	0.92	0.8518518518518519	1.0	0	132
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	132
0.9918032786885246	0.9583333333333334	0.92	1.0	2	132
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	132
0.9752066115702479	0.8695652173913043	0.8333333333333334	0.9090909090909091	4	132
1.0	1.0	1.0	1.0	0	133
0.9836065573770492	0.92	0.8518518518518519	1.0	1	133
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	2	133
0.9877049180327869	0.9302325581395349	1.0	0.8695652173913043	3	133
0.987603305785124	0.9361702127659575	0.88	1.0	4	133
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	134
0.9918032786885246	0.9583333333333334	0.92	1.0	1	134
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	134
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	134
0.9793388429752066	0.888888888888889	0.8695652173913043	0.9090909090909091	4	134
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	135
0.9918032786885246	0.9583333333333334	0.92	1.0	1	135
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	135
0.9877049180327869	0.9302325581395349	1.0	0.8695652173913043	3	135
0.9752066115702479	0.8571428571428572	0.9	0.8181818181818182	4	135
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	136
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	1	136
0.9508196721311475	0.7931034482758621	0.6571428571428571	1.0	2	136
0.9918032786885246	0.9583333333333334	0.92	1.0	3	136
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	136
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	137
0.9918032786885246	0.9583333333333334	0.92	1.0	1	137
0.9918032786885246	0.9583333333333334	0.92	1.0	2	137
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	137
0.9793388429752066	0.888888888888889	0.8695652173913043	0.9090909090909091	4	137
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	138
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	138
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	2	138
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	138
0.987603305785124	0.9361702127659575	0.88	1.0	4	138
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	139
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	139
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	2	139
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	139
0.9834710743801653	0.9047619047619048	0.95	0.8636363636363636	4	139
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	0	140
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	140
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	140
0.9795081967213115	0.878048780487805	1.0	0.782608695652174	3	140
0.9710743801652892	0.8444444444444444	0.8260869565217391	0.8636363636363636	4	140
0.9836065573770492	0.92	0.8518518518518519	1.0	0	141
0.9836065573770492	0.92	0.8518518518518519	1.0	1	141
1.0	1.0	1.0	1.0	2	141
1.0	1.0	1.0	1.0	3	141
0.9793388429752066	0.8837209302325582	0.9047619047619048	0.8636363636363636	4	141
0.9918032786885246	0.9583333333333334	0.92	1.0	0	142
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	142
0.9918032786885246	0.9583333333333334	0.92	1.0	2	142
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	142
0.9917355371900827	0.9565217391304348	0.9166666666666666	1.0	4	142
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	0	143
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	143
0.9836065573770492	0.92	0.8518518518518519	1.0	2	143
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	143
0.9793388429752066	0.8936170212765958	0.84	0.9545454545454546	4	143
0.9836065573770492	0.92	0.8518518518518519	1.0	0	144
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	144
0.9918032786885246	0.9583333333333334	0.92	1.0	2	144
0.9836065573770492	0.92	0.8518518518518519	1.0	3	144
0.987603305785124	0.9302325581395349	0.9523809523809523	0.9090909090909091	4	144
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	0	145
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	145
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	145
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	145
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	145
0.9836065573770492	0.92	0.8518518518518519	1.0	0	146
0.9918032786885246	0.9583333333333334	0.92	1.0	1	146
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	2	146
1.0	1.0	1.0	1.0	3	146
0.987603305785124	0.9361702127659575	0.88	1.0	4	146
0.9836065573770492	0.92	0.8518518518518519	1.0	0	147
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	147
0.9836065573770492	0.909090909090909	0.9523809523809523	0.8695652173913043	2	147
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	147
0.9834710743801653	0.9047619047619048	0.95	0.8636363636363636	4	147
0.9918032786885246	0.9583333333333334	0.92	1.0	0	148
0.9918032786885246	0.9583333333333334	0.92	1.0	1	148
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	148
1.0	1.0	1.0	1.0	3	148
0.9752066115702479	0.8571428571428572	0.9	0.8181818181818182	4	148
0.9918032786885246	0.9583333333333334	0.92	1.0	0	149
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	149
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	149
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	149
0.9710743801652892	0.8292682926829269	0.8947368421052632	0.7727272727272727	4	149
0.9918032786885246	0.9583333333333334	0.92	1.0	0	150
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	150
0.9918032786885246	0.9583333333333334	0.92	1.0	2	150
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	150
0.9834710743801653	0.9130434782608695	0.875	0.9545454545454546	4	150
0.9918032786885246	0.9583333333333334	0.92	1.0	0	151
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	151
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	151
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	3	151
0.9958677685950413	0.9777777777777777	0.9565217391304348	1.0	4	151
0.9836065573770492	0.92	0.8518518518518519	1.0	0	152
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	1	152
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	152
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	152
0.9752066115702479	0.8695652173913043	0.8333333333333334	0.9090909090909091	4	152
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	153
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	1	153
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	153
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	153
0.9752066115702479	0.8636363636363636	0.8636363636363636	0.8636363636363636	4	153
0.9836065573770492	0.92	0.8518518518518519	1.0	0	154
0.9918032786885246	0.9583333333333334	0.92	1.0	1	154
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	2	154
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	154
0.987603305785124	0.9361702127659575	0.88	1.0	4	154
0.9754098360655737	0.8846153846153846	0.7931034482758621	1.0	0	155
0.9918032786885246	0.9583333333333334	0.92	1.0	1	155
0.9918032786885246	0.9583333333333334	0.92	1.0	2	155
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	155
0.9793388429752066	0.888888888888889	0.8695652173913043	0.9090909090909091	4	155
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	156
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	1	156
0.9795081967213115	0.9019607843137255	0.8214285714285714	1.0	2	156
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	156
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	156
0.9877049180327869	0.9361702127659574	0.9166666666666666	0.9565217391304348	0	157
0.9836065573770492	0.92	0.8518518518518519	1.0	1	157
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	157
0.9877049180327869	0.9333333333333332	0.9545454545454546	0.9130434782608695	3	157
0.9834710743801653	0.9090909090909091	0.9090909090909091	0.9090909090909091	4	157
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	158
0.9836065573770492	0.92	0.8518518518518519	1.0	1	158
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	2	158
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	158
0.9834710743801653	0.9166666666666666	0.8461538461538461	1.0	4	158
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	159
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	1	159
0.9918032786885246	0.9583333333333334	0.92	1.0	2	159
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	159
0.9710743801652892	0.8372093023255814	0.8571428571428571	0.8181818181818182	4	159
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	0	160
0.9918032786885246	0.9583333333333334	0.92	1.0	1	160
1.0	1.0	1.0	1.0	2	160
0.9918032786885246	0.9565217391304348	0.9565217391304348	0.9565217391304348	3	160
0.9793388429752066	0.888888888888889	0.8695652173913043	0.9090909090909091	4	160
1.0	1.0	1.0	1.0	0	161
0.9918032786885246	0.9583333333333334	0.92	1.0	1	161
0.9959016393442623	0.9787234042553191	0.9583333333333334	1.0	2	161
1.0	1.0	1.0	1.0	3	161
0.9917355371900827	0.9545454545454546	0.9545454545454546	0.9545454545454546	4	161
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	162
0.9713114754098361	0.8679245283018869	0.7666666666666667	1.0	1	162
0.9631147540983607	0.8363636363636363	0.71875	1.0	2	162
0.9959016393442623	0.9777777777777777	1.0	0.9565217391304348	3	162
0.9917355371900827	0.9565217391304348	0.9166666666666666	1.0	4	162
0.9877049180327869	0.9387755102040816	0.8846153846153846	1.0	0	163
0.9918032786885246	0.9583333333333334	0.92	1.0	1	163
0.9836065573770492	0.92	0.8518518518518519	1.0	2	163
0.9918032786885246	0.9545454545454545	1.0	0.9130434782608695	3	163
0.9793388429752066	0.8936170212765958	0.84	0.9545454545454546	4	163
